1.673900000000000000e+04	8.200000000000000000e+01	2.100000000000000000e+01	2.850000000000000000e+02
1.674000000000000000e+04	8.200000000000000000e+01	2.300000000000000000e+01	2.850000000000000000e+02
1.674100000000000000e+04	8.200000000000000000e+01	2.500000000000000000e+01	2.850000000000000000e+02
1.674200000000000000e+04	8.200000000000000000e+01	2.700000000000000000e+01	2.850000000000000000e+02
1.674300000000000000e+04	8.200000000000000000e+01	2.900000000000000000e+01	2.855000000000000000e+02
1.674400000000000000e+04	8.200000000000000000e+01	3.100000000000000000e+01	2.855000000000000000e+02
1.674500000000000000e+04	8.200000000000000000e+01	3.250000000000000000e+01	2.855000000000000000e+02
1.674600000000000000e+04	8.200000000000000000e+01	3.400000000000000000e+01	2.860000000000000000e+02
1.674700000000000000e+04	8.200000000000000000e+01	3.550000000000000000e+01	2.870000000000000000e+02
1.674800000000000000e+04	8.200000000000000000e+01	4.000000000000000000e+01	2.865000000000000000e+02
1.674900000000000000e+04	8.200000000000000000e+01	4.350000000000000000e+01	2.870000000000000000e+02
1.675000000000000000e+04	8.200000000000000000e+01	4.550000000000000000e+01	2.875000000000000000e+02
1.675100000000000000e+04	8.200000000000000000e+01	4.700000000000000000e+01	2.875000000000000000e+02
1.675200000000000000e+04	8.200000000000000000e+01	4.700000000000000000e+01	2.880000000000000000e+02
1.675300000000000000e+04	8.200000000000000000e+01	4.700000000000000000e+01	2.885000000000000000e+02
1.675400000000000000e+04	8.200000000000000000e+01	4.700000000000000000e+01	2.890000000000000000e+02
1.675500000000000000e+04	8.200000000000000000e+01	4.850000000000000000e+01	2.890000000000000000e+02
1.675600000000000000e+04	8.200000000000000000e+01	5.250000000000000000e+01	2.895000000000000000e+02
1.675700000000000000e+04	8.200000000000000000e+01	5.650000000000000000e+01	2.895000000000000000e+02
1.675800000000000000e+04	8.200000000000000000e+01	6.250000000000000000e+01	2.895000000000000000e+02
1.675900000000000000e+04	8.200000000000000000e+01	7.300000000000000000e+01	2.890000000000000000e+02
1.676000000000000000e+04	8.200000000000000000e+01	8.100000000000000000e+01	2.890000000000000000e+02
1.676100000000000000e+04	8.200000000000000000e+01	8.600000000000000000e+01	2.880000000000000000e+02
1.676200000000000000e+04	8.200000000000000000e+01	8.800000000000000000e+01	2.875000000000000000e+02
1.676300000000000000e+04	8.200000000000000000e+01	8.950000000000000000e+01	2.875000000000000000e+02
1.676400000000000000e+04	8.200000000000000000e+01	9.050000000000000000e+01	2.875000000000000000e+02
1.676500000000000000e+04	8.200000000000000000e+01	9.100000000000000000e+01	2.885000000000000000e+02
1.676600000000000000e+04	8.200000000000000000e+01	9.100000000000000000e+01	2.890000000000000000e+02
1.676700000000000000e+04	8.200000000000000000e+01	9.100000000000000000e+01	2.880000000000000000e+02
1.676800000000000000e+04	8.200000000000000000e+01	9.100000000000000000e+01	2.880000000000000000e+02
1.676900000000000000e+04	8.200000000000000000e+01	9.100000000000000000e+01	2.885000000000000000e+02
1.677000000000000000e+04	8.200000000000000000e+01	9.100000000000000000e+01	2.885000000000000000e+02
1.677100000000000000e+04	8.200000000000000000e+01	9.050000000000000000e+01	2.890000000000000000e+02
1.677200000000000000e+04	8.200000000000000000e+01	9.350000000000000000e+01	2.895000000000000000e+02
1.677300000000000000e+04	8.200000000000000000e+01	9.950000000000000000e+01	2.895000000000000000e+02
1.677400000000000000e+04	8.200000000000000000e+01	1.090000000000000000e+02	2.895000000000000000e+02
1.677500000000000000e+04	8.200000000000000000e+01	1.155000000000000000e+02	2.890000000000000000e+02
1.677600000000000000e+04	8.200000000000000000e+01	1.190000000000000000e+02	2.890000000000000000e+02
1.677700000000000000e+04	8.200000000000000000e+01	1.220000000000000000e+02	2.890000000000000000e+02
1.677800000000000000e+04	8.200000000000000000e+01	1.235000000000000000e+02	2.895000000000000000e+02
1.677900000000000000e+04	8.200000000000000000e+01	1.240000000000000000e+02	2.900000000000000000e+02
1.678000000000000000e+04	8.200000000000000000e+01	1.240000000000000000e+02	2.905000000000000000e+02
1.678100000000000000e+04	8.200000000000000000e+01	1.240000000000000000e+02	2.910000000000000000e+02
1.678200000000000000e+04	8.200000000000000000e+01	1.240000000000000000e+02	2.915000000000000000e+02
1.678300000000000000e+04	8.200000000000000000e+01	1.240000000000000000e+02	2.920000000000000000e+02
1.678400000000000000e+04	8.200000000000000000e+01	1.265000000000000000e+02	2.920000000000000000e+02
1.678500000000000000e+04	8.200000000000000000e+01	1.310000000000000000e+02	2.925000000000000000e+02
1.678600000000000000e+04	8.200000000000000000e+01	1.340000000000000000e+02	2.925000000000000000e+02
1.678700000000000000e+04	8.200000000000000000e+01	1.435000000000000000e+02	2.920000000000000000e+02
1.678800000000000000e+04	8.200000000000000000e+01	1.530000000000000000e+02	2.915000000000000000e+02
1.678900000000000000e+04	8.200000000000000000e+01	1.595000000000000000e+02	2.910000000000000000e+02
1.679000000000000000e+04	8.200000000000000000e+01	1.625000000000000000e+02	2.905000000000000000e+02
1.679100000000000000e+04	8.200000000000000000e+01	1.640000000000000000e+02	2.900000000000000000e+02
1.679200000000000000e+04	8.200000000000000000e+01	1.650000000000000000e+02	2.900000000000000000e+02
1.679300000000000000e+04	8.200000000000000000e+01	1.660000000000000000e+02	2.910000000000000000e+02
1.679400000000000000e+04	8.200000000000000000e+01	1.660000000000000000e+02	2.920000000000000000e+02
1.679500000000000000e+04	8.200000000000000000e+01	1.660000000000000000e+02	2.915000000000000000e+02
1.679600000000000000e+04	8.200000000000000000e+01	1.655000000000000000e+02	2.920000000000000000e+02
1.679700000000000000e+04	8.200000000000000000e+01	1.655000000000000000e+02	2.925000000000000000e+02
1.679800000000000000e+04	8.200000000000000000e+01	1.655000000000000000e+02	2.930000000000000000e+02
1.679900000000000000e+04	8.200000000000000000e+01	1.655000000000000000e+02	2.930000000000000000e+02
1.680000000000000000e+04	8.200000000000000000e+01	1.690000000000000000e+02	2.940000000000000000e+02
1.680100000000000000e+04	8.200000000000000000e+01	1.730000000000000000e+02	2.940000000000000000e+02
1.680200000000000000e+04	8.200000000000000000e+01	1.800000000000000000e+02	2.940000000000000000e+02
1.680300000000000000e+04	8.200000000000000000e+01	1.865000000000000000e+02	2.935000000000000000e+02
1.680400000000000000e+04	8.200000000000000000e+01	1.915000000000000000e+02	2.930000000000000000e+02
1.680500000000000000e+04	8.200000000000000000e+01	1.890000000000000000e+02	2.945000000000000000e+02
1.680600000000000000e+04	8.200000000000000000e+01	1.855000000000000000e+02	2.960000000000000000e+02
1.680700000000000000e+04	8.200000000000000000e+01	1.805000000000000000e+02	2.970000000000000000e+02
1.680800000000000000e+04	8.200000000000000000e+01	1.810000000000000000e+02	2.970000000000000000e+02
1.680900000000000000e+04	8.200000000000000000e+01	1.845000000000000000e+02	2.970000000000000000e+02
1.681000000000000000e+04	8.200000000000000000e+01	1.845000000000000000e+02	2.970000000000000000e+02
1.681100000000000000e+04	8.200000000000000000e+01	1.830000000000000000e+02	2.970000000000000000e+02
1.681200000000000000e+04	8.200000000000000000e+01	1.800000000000000000e+02	2.970000000000000000e+02
1.681300000000000000e+04	8.200000000000000000e+01	1.820000000000000000e+02	2.965000000000000000e+02
1.681400000000000000e+04	8.200000000000000000e+01	1.860000000000000000e+02	2.960000000000000000e+02
1.681500000000000000e+04	8.200000000000000000e+01	1.900000000000000000e+02	2.955000000000000000e+02
1.681600000000000000e+04	8.200000000000000000e+01	1.920000000000000000e+02	2.955000000000000000e+02
1.681700000000000000e+04	8.200000000000000000e+01	1.955000000000000000e+02	2.955000000000000000e+02
1.681800000000000000e+04	8.200000000000000000e+01	2.005000000000000000e+02	2.955000000000000000e+02
1.681900000000000000e+04	8.200000000000000000e+01	2.040000000000000000e+02	2.950000000000000000e+02
1.682000000000000000e+04	8.200000000000000000e+01	2.060000000000000000e+02	2.945000000000000000e+02
1.682100000000000000e+04	8.200000000000000000e+01	2.060000000000000000e+02	2.950000000000000000e+02
1.682200000000000000e+04	8.200000000000000000e+01	2.055000000000000000e+02	2.955000000000000000e+02
1.682300000000000000e+04	8.200000000000000000e+01	2.030000000000000000e+02	2.960000000000000000e+02
1.682400000000000000e+04	8.200000000000000000e+01	2.015000000000000000e+02	2.965000000000000000e+02
1.682500000000000000e+04	8.200000000000000000e+01	2.010000000000000000e+02	2.970000000000000000e+02
1.682600000000000000e+04	8.200000000000000000e+01	2.005000000000000000e+02	2.980000000000000000e+02
1.682700000000000000e+04	8.200000000000000000e+01	2.015000000000000000e+02	2.990000000000000000e+02
1.682800000000000000e+04	8.200000000000000000e+01	2.025000000000000000e+02	2.995000000000000000e+02
1.682900000000000000e+04	8.200000000000000000e+01	2.040000000000000000e+02	3.000000000000000000e+02
1.683000000000000000e+04	8.200000000000000000e+01	2.055000000000000000e+02	3.005000000000000000e+02
1.683100000000000000e+04	8.200000000000000000e+01	2.070000000000000000e+02	3.005000000000000000e+02
1.683200000000000000e+04	8.200000000000000000e+01	2.080000000000000000e+02	3.015000000000000000e+02
1.683300000000000000e+04	8.200000000000000000e+01	2.095000000000000000e+02	3.030000000000000000e+02
1.683400000000000000e+04	8.200000000000000000e+01	2.100000000000000000e+02	3.035000000000000000e+02
1.683500000000000000e+04	8.200000000000000000e+01	2.105000000000000000e+02	3.035000000000000000e+02
1.683600000000000000e+04	8.200000000000000000e+01	2.105000000000000000e+02	3.040000000000000000e+02
1.683700000000000000e+04	8.200000000000000000e+01	2.110000000000000000e+02	3.045000000000000000e+02
1.683800000000000000e+04	8.200000000000000000e+01	2.110000000000000000e+02	3.050000000000000000e+02
1.683900000000000000e+04	8.200000000000000000e+01	2.110000000000000000e+02	3.065000000000000000e+02
1.684000000000000000e+04	8.200000000000000000e+01	2.110000000000000000e+02	3.070000000000000000e+02
1.684100000000000000e+04	8.200000000000000000e+01	2.105000000000000000e+02	3.075000000000000000e+02
1.684200000000000000e+04	8.200000000000000000e+01	2.105000000000000000e+02	3.080000000000000000e+02
1.684300000000000000e+04	8.200000000000000000e+01	2.105000000000000000e+02	3.085000000000000000e+02
1.684400000000000000e+04	8.200000000000000000e+01	2.110000000000000000e+02	3.085000000000000000e+02
1.684500000000000000e+04	8.200000000000000000e+01	2.115000000000000000e+02	3.085000000000000000e+02
1.684600000000000000e+04	8.200000000000000000e+01	2.120000000000000000e+02	3.090000000000000000e+02
1.684700000000000000e+04	8.200000000000000000e+01	2.125000000000000000e+02	3.085000000000000000e+02
1.684800000000000000e+04	8.200000000000000000e+01	2.160000000000000000e+02	3.090000000000000000e+02
1.684900000000000000e+04	8.200000000000000000e+01	2.185000000000000000e+02	3.090000000000000000e+02
1.685000000000000000e+04	8.200000000000000000e+01	2.200000000000000000e+02	3.095000000000000000e+02
1.685100000000000000e+04	8.200000000000000000e+01	2.195000000000000000e+02	3.105000000000000000e+02
1.685200000000000000e+04	8.200000000000000000e+01	2.175000000000000000e+02	3.110000000000000000e+02
1.685300000000000000e+04	8.200000000000000000e+01	2.155000000000000000e+02	3.110000000000000000e+02
1.685400000000000000e+04	8.200000000000000000e+01	2.160000000000000000e+02	3.125000000000000000e+02
1.685500000000000000e+04	8.200000000000000000e+01	2.170000000000000000e+02	3.135000000000000000e+02
1.685600000000000000e+04	8.200000000000000000e+01	2.180000000000000000e+02	3.140000000000000000e+02
1.685700000000000000e+04	8.200000000000000000e+01	2.190000000000000000e+02	3.145000000000000000e+02
1.685800000000000000e+04	8.200000000000000000e+01	2.200000000000000000e+02	3.150000000000000000e+02
1.685900000000000000e+04	8.200000000000000000e+01	2.205000000000000000e+02	3.155000000000000000e+02
1.686000000000000000e+04	8.200000000000000000e+01	2.215000000000000000e+02	3.155000000000000000e+02
1.686100000000000000e+04	8.200000000000000000e+01	2.225000000000000000e+02	3.160000000000000000e+02
1.686200000000000000e+04	8.200000000000000000e+01	2.225000000000000000e+02	3.185000000000000000e+02
1.686300000000000000e+04	8.200000000000000000e+01	2.230000000000000000e+02	3.195000000000000000e+02
1.686400000000000000e+04	8.200000000000000000e+01	2.225000000000000000e+02	3.195000000000000000e+02
1.686500000000000000e+04	8.200000000000000000e+01	2.225000000000000000e+02	3.200000000000000000e+02
1.686600000000000000e+04	8.200000000000000000e+01	2.220000000000000000e+02	3.210000000000000000e+02
1.686700000000000000e+04	8.200000000000000000e+01	2.220000000000000000e+02	3.210000000000000000e+02
1.686800000000000000e+04	8.200000000000000000e+01	2.215000000000000000e+02	3.230000000000000000e+02
1.686900000000000000e+04	8.200000000000000000e+01	2.210000000000000000e+02	3.240000000000000000e+02
1.687000000000000000e+04	8.200000000000000000e+01	2.205000000000000000e+02	3.245000000000000000e+02
1.687100000000000000e+04	8.200000000000000000e+01	2.205000000000000000e+02	3.250000000000000000e+02
1.687200000000000000e+04	8.200000000000000000e+01	2.205000000000000000e+02	3.255000000000000000e+02
1.687300000000000000e+04	8.200000000000000000e+01	2.205000000000000000e+02	3.260000000000000000e+02
1.687400000000000000e+04	8.200000000000000000e+01	2.205000000000000000e+02	3.260000000000000000e+02
1.687500000000000000e+04	8.200000000000000000e+01	2.210000000000000000e+02	3.260000000000000000e+02
1.687600000000000000e+04	8.200000000000000000e+01	2.210000000000000000e+02	3.260000000000000000e+02
1.687700000000000000e+04	8.200000000000000000e+01	2.210000000000000000e+02	3.270000000000000000e+02
1.687800000000000000e+04	8.200000000000000000e+01	2.210000000000000000e+02	3.270000000000000000e+02
1.687900000000000000e+04	8.200000000000000000e+01	2.215000000000000000e+02	3.285000000000000000e+02
1.688000000000000000e+04	8.200000000000000000e+01	2.215000000000000000e+02	3.290000000000000000e+02
1.688100000000000000e+04	8.200000000000000000e+01	2.220000000000000000e+02	3.290000000000000000e+02
1.688200000000000000e+04	8.200000000000000000e+01	2.225000000000000000e+02	3.315000000000000000e+02
1.688300000000000000e+04	8.200000000000000000e+01	2.230000000000000000e+02	3.325000000000000000e+02
1.688400000000000000e+04	8.200000000000000000e+01	2.240000000000000000e+02	3.335000000000000000e+02
1.688500000000000000e+04	8.200000000000000000e+01	2.250000000000000000e+02	3.340000000000000000e+02
1.688600000000000000e+04	8.200000000000000000e+01	2.260000000000000000e+02	3.350000000000000000e+02
1.688700000000000000e+04	8.200000000000000000e+01	2.275000000000000000e+02	3.350000000000000000e+02
1.688800000000000000e+04	8.200000000000000000e+01	2.290000000000000000e+02	3.355000000000000000e+02
1.688900000000000000e+04	8.200000000000000000e+01	2.305000000000000000e+02	3.355000000000000000e+02
1.689000000000000000e+04	8.200000000000000000e+01	2.315000000000000000e+02	3.380000000000000000e+02
1.689100000000000000e+04	8.200000000000000000e+01	2.325000000000000000e+02	3.400000000000000000e+02
1.689200000000000000e+04	8.200000000000000000e+01	2.330000000000000000e+02	3.405000000000000000e+02
1.689300000000000000e+04	8.200000000000000000e+01	2.335000000000000000e+02	3.405000000000000000e+02
1.689400000000000000e+04	8.200000000000000000e+01	2.335000000000000000e+02	3.410000000000000000e+02
1.689500000000000000e+04	8.200000000000000000e+01	2.335000000000000000e+02	3.420000000000000000e+02
1.689600000000000000e+04	8.200000000000000000e+01	2.335000000000000000e+02	3.440000000000000000e+02
1.689700000000000000e+04	8.200000000000000000e+01	2.330000000000000000e+02	3.455000000000000000e+02
1.689800000000000000e+04	8.200000000000000000e+01	2.330000000000000000e+02	3.465000000000000000e+02
1.689900000000000000e+04	8.200000000000000000e+01	2.325000000000000000e+02	3.470000000000000000e+02
1.690000000000000000e+04	8.200000000000000000e+01	2.320000000000000000e+02	3.475000000000000000e+02
1.690100000000000000e+04	8.200000000000000000e+01	2.315000000000000000e+02	3.480000000000000000e+02
1.690200000000000000e+04	8.200000000000000000e+01	2.330000000000000000e+02	3.480000000000000000e+02
1.690300000000000000e+04	8.200000000000000000e+01	2.340000000000000000e+02	3.485000000000000000e+02
1.690400000000000000e+04	8.200000000000000000e+01	2.355000000000000000e+02	3.485000000000000000e+02
1.690500000000000000e+04	8.200000000000000000e+01	2.390000000000000000e+02	3.480000000000000000e+02
1.690600000000000000e+04	8.200000000000000000e+01	2.405000000000000000e+02	3.490000000000000000e+02
1.690700000000000000e+04	8.200000000000000000e+01	2.400000000000000000e+02	3.495000000000000000e+02
1.690800000000000000e+04	8.200000000000000000e+01	2.380000000000000000e+02	3.500000000000000000e+02
1.690900000000000000e+04	8.200000000000000000e+01	2.365000000000000000e+02	3.510000000000000000e+02
1.691000000000000000e+04	8.200000000000000000e+01	2.365000000000000000e+02	3.520000000000000000e+02
1.691100000000000000e+04	8.200000000000000000e+01	2.365000000000000000e+02	3.520000000000000000e+02
